SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000176;-1;7.50;-1;-1;-1;9.50;9.25;-1;-1;-1;-1;-1;-1;-1;
14000177;5.80;4.25;-1;-1;-1;2.75;6;-1;-1;-1;-1;-1;-1;-1;
14000178;7.60;5.25;6.75;7;4;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
14000179;3;5.50;-1;-1;-1;4.25;7;8.25;6.60;-1;-1;-1;-1;-1;
14000180;5.20;6.75;-1;-1;-1;6;6.75;7.50;7.40;-1;-1;-1;-1;-1;
14000181;7;4.50;-1;-1;-1;4.25;8.50;10;4.40;-1;-1;-1;-1;-1;
14000182;6.60;5.50;5.25;6.50;4;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
14000183;-1;4.50;-1;-1;-1;5.25;8;-1;-1;-1;-1;-1;-1;-1;
14000184;-1;4.75;-1;-1;-1;6.50;6.50;-1;-1;-1;-1;-1;-1;-1;
14000185;5.60;5.25;-1;-1;-1;3.75;6;9.75;4.40;-1;-1;-1;-1;-1;
14000186;7.40;7.50;-1;-1;-1;6.50;6.25;9.25;8.60;-1;-1;-1;-1;-1;
14000187;7.60;6.50;-1;-1;-1;7;6;9.50;6.80;-1;-1;-1;-1;-1;
14000188;8.80;8;-1;-1;-1;5.75;8;9;9;-1;-1;-1;-1;-1;
14000189;4.60;6.75;-1;-1;-1;6;6.50;9.25;2.80;-1;-1;-1;-1;-1;
14000190;3.80;7;-1;-1;-1;4.50;6;8.50;3.80;-1;-1;-1;-1;-1;
14000191;4.60;6;-1;-1;-1;2.25;6.50;8.50;4.60;-1;-1;-1;-1;-1;
14000192;5;6.50;-1;-1;-1;5;8;-1;-1;-1;-1;-1;-1;-1;
14000193;3.60;4;-1;-1;-1;4.25;2.50;7.25;2.80;-1;-1;-1;-1;-1;
14000194;3.80;3.50;-1;-1;-1;2.25;4.50;7.25;2.80;-1;-1;-1;-1;-1;
14000195;4.40;4.75;-1;-1;-1;3.25;4.50;-1;-1;-1;-1;-1;-1;-1;
14000196;7.80;8;-1;-1;-1;6.75;7.25;8.75;9.20;-1;-1;-1;-1;-1;
14000197;6.40;6.75;-1;-1;-1;6;7.75;9.25;5;-1;-1;-1;-1;-1;
14000198;-1;7.75;-1;-1;-1;8.25;8;-1;-1;-1;-1;-1;-1;-1;
14000199;5.40;7;-1;-1;-1;2.75;6.25;8.25;3;-1;-1;-1;-1;-1;
14000200;5.20;6.50;-1;-1;-1;3.25;6.75;7.75;5.20;-1;-1;-1;-1;-1;
